,time,type
45249,39311,retweet
45250,39311,retweet
45251,39311,retweet
45252,39311,retweet
45253,39311,retweet
45254,39312,retweet
45255,39312,retweet
45256,39312,retweet
45257,39312,retweet
45258,39312,retweet
45259,39312,retweet
45260,39312,retweet
45261,39312,retweet
45262,39312,retweet
45263,39313,reply
45264,39313,retweet
45265,39313,retweet
45266,39313,retweet
45267,39313,retweet
45268,39313,retweet
45269,39314,retweet
45270,39314,retweet
45271,39314,retweet
45272,39314,retweet
45273,39315,retweet
45274,39315,retweet
45275,39315,retweet
45276,39315,retweet
45277,39315,retweet
45278,39316,retweet
45279,39316,retweet
45280,39317,retweet
45281,39318,retweet
45282,39318,retweet
45283,39319,reply
45284,39319,retweet
45285,39319,retweet
45286,39319,retweet
45287,39320,retweet
45288,39321,retweet
45289,39321,retweet
45290,39321,message
45291,39321,retweet
45292,39322,retweet
45293,39322,retweet
45294,39322,retweet
45295,39323,retweet
45296,39323,retweet
45297,39323,retweet
45298,39324,retweet
45299,39325,reply
45300,39325,retweet
45301,39326,retweet
45302,39326,retweet
45303,39326,retweet
45304,39328,reply
45305,39330,retweet
45306,39330,retweet
45307,39330,message
45308,39331,retweet
45309,39331,retweet
45310,39331,retweet
45311,39333,retweet
45312,39334,retweet
45313,39334,retweet
45314,39335,retweet
45315,39335,retweet
45316,39336,retweet
45317,39336,retweet
45318,39338,reply
45319,39338,retweet
45320,39339,retweet
45321,39340,retweet
45322,39340,retweet
45323,39340,retweet
45324,39342,message
45325,39345,retweet
45326,39345,reply
45327,39345,reply
45328,39347,retweet
45329,39347,retweet
45330,39348,retweet
45331,39349,retweet
45332,39349,reply
45333,39349,retweet
45334,39351,retweet
45335,39352,retweet
45336,39353,retweet
45337,39354,reply
45338,39354,reply
45339,39355,reply
45340,39357,reply
45341,39357,reply
45342,39357,retweet
45343,39360,retweet
45344,39360,retweet
45345,39360,retweet
45346,39362,retweet
45347,39363,retweet
45348,39363,retweet
45349,39365,reply
45350,39366,retweet
45351,39368,retweet
45352,39369,retweet
45353,39370,retweet
45354,39371,retweet
45355,39372,retweet
45356,39373,reply
45357,39373,retweet
45358,39374,reply
45359,39375,retweet
45360,39375,reply
45361,39375,retweet
45362,39375,retweet
45363,39376,reply
45364,39377,retweet
45365,39379,retweet
45366,39381,retweet
45367,39382,retweet
45368,39382,reply
45369,39383,retweet
45370,39384,retweet
45371,39385,retweet
45372,39385,retweet
45373,39387,retweet
45374,39388,reply
45375,39390,retweet
45376,39390,reply
45377,39391,retweet
45378,39392,retweet
45379,39393,retweet
45380,39393,retweet
45381,39393,reply
45382,39394,retweet
45383,39395,retweet
45384,39395,retweet
45385,39396,retweet
45386,39396,retweet
45387,39396,message
45388,39397,retweet
45389,39397,reply
45390,39397,retweet
45391,39399,reply
45392,39399,reply
45393,39401,retweet
45394,39402,retweet
45395,39402,retweet
45396,39403,retweet
45397,39404,retweet
45398,39405,retweet
45399,39406,retweet
45400,39406,retweet
45401,39406,reply
45402,39407,reply
45403,39408,retweet
45404,39409,retweet
45405,39409,retweet
45406,39411,reply
45407,39411,retweet
45408,39411,retweet
45409,39411,retweet
45410,39413,reply
45411,39413,retweet
45412,39414,reply
45413,39414,retweet
45414,39416,retweet
45415,39416,retweet
45416,39417,retweet
45417,39417,retweet
45418,39418,retweet
45419,39418,retweet
45420,39420,reply
45421,39421,retweet
45422,39422,retweet
45423,39423,retweet
45424,39423,retweet
45425,39423,retweet
45426,39424,retweet
45427,39424,reply
45428,39424,retweet
45429,39425,retweet
45430,39427,retweet
45431,39428,retweet
45432,39429,reply
45433,39429,retweet
45434,39430,reply
45435,39430,retweet
45436,39430,retweet
45437,39432,retweet
45438,39432,retweet
45439,39432,retweet
45440,39434,retweet
45441,39434,retweet
45442,39436,reply
45443,39436,reply
45444,39436,retweet
45445,39438,reply
45446,39439,retweet
45447,39440,retweet
45448,39440,reply
45449,39440,reply
45450,39441,reply
45451,39441,retweet
45452,39444,reply
45453,39445,retweet
45454,39447,retweet
45455,39447,retweet
45456,39448,retweet
45457,39448,retweet
45458,39448,retweet
45459,39449,retweet
45460,39451,retweet
45461,39453,retweet
45462,39453,reply
45463,39454,retweet
45464,39454,reply
45465,39454,reply
45466,39455,reply
45467,39455,reply
45468,39455,reply
45469,39457,retweet
45470,39458,reply
45471,39459,reply
45472,39459,retweet
45473,39460,retweet
45474,39461,retweet
45475,39463,retweet
45476,39463,retweet
45477,39463,reply
45478,39464,retweet
45479,39466,retweet
45480,39468,retweet
45481,39468,reply
45482,39468,reply
45483,39468,retweet
45484,39469,retweet
45485,39469,retweet
45486,39470,retweet
45487,39471,reply
45488,39472,retweet
45489,39472,retweet
45490,39475,retweet
45491,39476,retweet
45492,39477,reply
45493,39478,retweet
45494,39478,retweet
45495,39478,reply
45496,39479,reply
45497,39480,retweet
45498,39480,retweet
45499,39481,retweet
45500,39481,retweet
45501,39482,reply
45502,39483,reply
45503,39484,retweet
45504,39484,retweet
45505,39486,retweet
45506,39487,retweet
45507,39487,retweet
45508,39488,retweet
45509,39488,retweet
45510,39488,retweet
45511,39489,reply
45512,39490,reply
45513,39490,retweet
45514,39492,retweet
45515,39492,retweet
45516,39493,reply
45517,39495,retweet
45518,39495,reply
45519,39495,reply
45520,39495,retweet
45521,39496,retweet
45522,39497,reply
45523,39497,reply
45524,39497,retweet
45525,39500,retweet
45526,39502,reply
45527,39506,retweet
45528,39507,retweet
45529,39507,reply
45530,39507,reply
45531,39508,message
45532,39510,retweet
45533,39510,retweet
45534,39510,retweet
45535,39511,retweet
45536,39511,retweet
45537,39511,reply
45538,39512,retweet
45539,39512,message
45540,39513,reply
45541,39515,retweet
45542,39516,retweet
45543,39517,reply
45544,39518,retweet
45545,39520,retweet
45546,39520,retweet
45547,39521,reply
45548,39522,reply
45549,39522,reply
45550,39524,reply
45551,39526,retweet
45552,39526,retweet
45553,39527,retweet
45554,39527,message
45555,39527,reply
45556,39528,reply
45557,39529,retweet
45558,39530,reply
45559,39531,reply
45560,39531,retweet
45561,39532,retweet
45562,39532,retweet
45563,39532,retweet
45564,39533,retweet
45565,39533,retweet
45566,39533,retweet
45567,39534,retweet
45568,39534,retweet
45569,39534,retweet
45570,39536,retweet
45571,39537,retweet
45572,39538,retweet
45573,39538,retweet
45574,39538,retweet
45575,39539,retweet
45576,39539,retweet
45577,39539,retweet
45578,39539,retweet
45579,39540,retweet
45580,39540,reply
45581,39541,retweet
45582,39541,reply
45583,39542,reply
45584,39543,retweet
45585,39543,reply
45586,39544,retweet
45587,39544,retweet
45588,39545,reply
45589,39545,retweet
45590,39546,retweet
45591,39546,reply
45592,39547,reply
45593,39548,reply
45594,39549,message
45595,39549,retweet
45596,39549,retweet
45597,39549,retweet
45598,39549,retweet
45599,39550,retweet
45600,39550,retweet
45601,39553,retweet
45602,39554,retweet
45603,39555,retweet
45604,39556,reply
45605,39556,retweet
45606,39556,retweet
45607,39556,retweet
45608,39556,retweet
45609,39558,reply
45610,39559,retweet
45611,39559,reply
45612,39560,retweet
45613,39560,retweet
45614,39562,retweet
45615,39562,retweet
45616,39563,reply
45617,39566,retweet
45618,39566,retweet
45619,39567,retweet
45620,39567,retweet
45621,39569,retweet
45622,39569,reply
45623,39571,retweet
45624,39572,retweet
45625,39572,retweet
45626,39573,retweet
45627,39573,reply
45628,39573,retweet
45629,39573,retweet
45630,39574,retweet
45631,39575,retweet
45632,39575,retweet
45633,39576,retweet
45634,39576,retweet
45635,39577,retweet
45636,39577,retweet
45637,39578,retweet
45638,39579,retweet
45639,39580,message
45640,39580,reply
45641,39581,retweet
45642,39581,retweet
45643,39583,retweet
45644,39583,reply
45645,39583,retweet
45646,39583,retweet
45647,39583,retweet
45648,39583,retweet
45649,39587,message
45650,39588,retweet
45651,39589,retweet
45652,39589,retweet
45653,39589,retweet
45654,39590,retweet
45655,39590,retweet
45656,39590,retweet
45657,39590,retweet
45658,39591,retweet
45659,39591,retweet
45660,39592,retweet
45661,39594,retweet
45662,39594,retweet
45663,39596,message
45664,39596,retweet
45665,39597,retweet
45666,39599,reply
45667,39600,reply
45668,39601,reply
45669,39601,retweet
45670,39601,retweet
45671,39601,reply
45672,39602,retweet
45673,39602,retweet
45674,39602,reply
45675,39604,retweet
45676,39604,reply
45677,39606,reply
45678,39607,reply
45679,39608,retweet
45680,39610,retweet
45681,39611,retweet
45682,39612,retweet
45683,39615,retweet
45684,39616,message
45685,39617,retweet
45686,39617,retweet
45687,39618,retweet
45688,39619,retweet
45689,39621,retweet
45690,39621,retweet
45691,39622,retweet
45692,39623,message
45693,39623,retweet
45694,39624,retweet
45695,39624,reply
45696,39625,reply
45697,39625,retweet
45698,39626,reply
45699,39626,message
45700,39626,reply
45701,39627,retweet
45702,39627,reply
45703,39627,retweet
45704,39628,retweet
45705,39628,reply
45706,39628,reply
45707,39629,message
45708,39629,retweet
45709,39629,reply
45710,39631,retweet
45711,39631,retweet
45712,39631,reply
45713,39632,reply
45714,39633,message
45715,39633,retweet
45716,39634,retweet
45717,39634,retweet
45718,39634,reply
45719,39636,retweet
45720,39636,retweet
45721,39636,retweet
45722,39636,retweet
45723,39638,retweet
45724,39639,retweet
45725,39640,retweet
45726,39640,reply
45727,39640,retweet
45728,39641,retweet
45729,39641,retweet
45730,39642,retweet
45731,39643,retweet
45732,39643,retweet
45733,39645,retweet
45734,39646,reply
45735,39647,retweet
45736,39648,retweet
45737,39648,retweet
45738,39648,retweet
45739,39649,retweet
45740,39649,retweet
45741,39649,retweet
45742,39653,retweet
45743,39653,retweet
45744,39653,reply
45745,39658,reply
45746,39658,reply
45747,39661,retweet
45748,39661,retweet
45749,39663,retweet
45750,39664,retweet
45751,39665,retweet
45752,39665,message
45753,39666,retweet
45754,39666,retweet
45755,39667,retweet
45756,39667,retweet
45757,39669,reply
45758,39669,retweet
45759,39669,reply
45760,39670,retweet
45761,39670,retweet
45762,39670,message
45763,39670,retweet
45764,39673,retweet
45765,39674,retweet
45766,39675,retweet
45767,39678,retweet
45768,39679,retweet
45769,39679,reply
45770,39679,reply
45771,39680,retweet
45772,39680,retweet
45773,39680,retweet
45774,39681,retweet
45775,39681,reply
45776,39681,retweet
45777,39682,retweet
45778,39683,retweet
45779,39684,retweet
45780,39685,reply
45781,39685,reply
45782,39685,retweet
45783,39686,retweet
45784,39688,retweet
45785,39689,retweet
45786,39689,retweet
45787,39689,retweet
45788,39689,retweet
45789,39689,retweet
45790,39691,reply
45791,39691,retweet
45792,39691,retweet
45793,39691,reply
45794,39692,retweet
45795,39692,retweet
45796,39692,retweet
45797,39692,retweet
45798,39694,reply
45799,39694,retweet
45800,39695,retweet
45801,39695,retweet
45802,39695,retweet
45803,39697,retweet
45804,39698,retweet
45805,39699,retweet
45806,39699,retweet
45807,39700,retweet
45808,39700,retweet
45809,39702,retweet
45810,39702,retweet
45811,39702,retweet
45812,39704,retweet
45813,39705,retweet
45814,39705,retweet
45815,39706,retweet
45816,39708,retweet
45817,39709,message
45818,39709,retweet
45819,39710,retweet
45820,39711,retweet
45821,39711,retweet
45822,39713,retweet
45823,39713,retweet
45824,39714,retweet
45825,39714,reply
45826,39714,retweet
45827,39715,retweet
45828,39717,retweet
45829,39717,retweet
45830,39719,retweet
45831,39720,retweet
45832,39720,reply
45833,39721,reply
45834,39721,retweet
45835,39722,reply
45836,39722,reply
45837,39722,retweet
45838,39723,retweet
45839,39724,retweet
45840,39724,retweet
45841,39725,retweet
45842,39726,reply
45843,39727,message
45844,39727,reply
45845,39729,retweet
45846,39729,retweet
45847,39729,retweet
45848,39731,retweet
45849,39731,reply
45850,39731,retweet
45851,39731,retweet
45852,39732,reply
45853,39733,reply
45854,39734,retweet
45855,39734,retweet
45856,39735,retweet
45857,39736,reply
45858,39736,reply
45859,39736,reply
45860,39737,reply
45861,39737,retweet
45862,39737,retweet
45863,39738,reply
45864,39738,reply
45865,39740,retweet
45866,39740,retweet
45867,39741,message
45868,39741,reply
45869,39741,reply
45870,39742,retweet
45871,39743,retweet
45872,39744,message
45873,39745,retweet
45874,39745,reply
45875,39747,retweet
45876,39747,retweet
45877,39748,reply
45878,39749,retweet
45879,39750,retweet
45880,39751,retweet
45881,39751,reply
45882,39752,retweet
45883,39752,retweet
45884,39752,retweet
45885,39755,retweet
45886,39755,reply
45887,39756,reply
45888,39756,retweet
45889,39757,retweet
45890,39759,retweet
45891,39759,reply
45892,39760,retweet
45893,39760,retweet
45894,39761,reply
45895,39762,reply
45896,39762,retweet
45897,39763,retweet
45898,39763,reply
45899,39765,retweet
45900,39765,retweet
45901,39766,reply
45902,39766,retweet
45903,39766,retweet
45904,39766,retweet
45905,39767,retweet
45906,39769,message
45907,39769,retweet
45908,39769,retweet
45909,39771,retweet
45910,39772,retweet
45911,39772,reply
45912,39773,retweet
45913,39773,retweet
45914,39774,retweet
45915,39776,retweet
45916,39776,retweet
45917,39777,retweet
45918,39777,retweet
45919,39778,retweet
45920,39778,reply
45921,39778,reply
45922,39782,retweet
45923,39782,reply
45924,39783,reply
45925,39783,message
45926,39784,retweet
45927,39785,retweet
45928,39785,retweet
45929,39786,retweet
45930,39787,retweet
45931,39787,retweet
45932,39788,retweet
45933,39788,retweet
45934,39789,retweet
45935,39791,retweet
45936,39792,retweet
45937,39792,retweet
45938,39792,retweet
45939,39792,retweet
45940,39792,retweet
45941,39792,retweet
45942,39792,reply
45943,39793,reply
45944,39793,retweet
45945,39793,retweet
45946,39793,retweet
45947,39793,retweet
45948,39793,retweet
45949,39794,retweet
45950,39794,retweet
45951,39794,retweet
45952,39794,reply
45953,39794,retweet
45954,39794,retweet
45955,39795,retweet
45956,39795,retweet
45957,39796,retweet
45958,39796,retweet
45959,39796,retweet
45960,39796,retweet
45961,39797,retweet
45962,39797,retweet
45963,39797,retweet
45964,39797,retweet
45965,39797,retweet
45966,39797,retweet
45967,39797,retweet
45968,39797,retweet
45969,39797,retweet
45970,39797,retweet
45971,39797,reply
45972,39797,retweet
45973,39797,retweet
45974,39797,retweet
45975,39798,retweet
45976,39798,retweet
45977,39798,retweet
45978,39798,retweet
45979,39798,retweet
45980,39798,retweet
45981,39798,retweet
45982,39799,retweet
45983,39799,retweet
45984,39799,retweet
45985,39799,reply
45986,39799,retweet
45987,39799,retweet
45988,39799,retweet
45989,39799,retweet
45990,39799,retweet
45991,39799,reply
45992,39799,retweet
45993,39799,retweet
45994,39799,retweet
45995,39800,retweet
45996,39800,retweet
45997,39800,retweet
45998,39800,retweet
45999,39801,retweet
46000,39802,retweet
46001,39803,retweet
46002,39804,message
46003,39804,reply
46004,39806,reply
46005,39806,reply
46006,39807,retweet
46007,39809,reply
46008,39809,retweet
46009,39809,retweet
46010,39810,retweet
46011,39811,reply
46012,39811,reply
46013,39812,retweet
46014,39813,reply
46015,39813,retweet
46016,39815,retweet
46017,39817,retweet
46018,39818,retweet
46019,39818,retweet
46020,39818,retweet
46021,39819,retweet
46022,39820,retweet
46023,39821,reply
46024,39822,retweet
46025,39822,reply
46026,39823,retweet
46027,39823,retweet
46028,39824,reply
46029,39824,retweet
46030,39825,retweet
46031,39826,retweet
46032,39826,retweet
46033,39827,retweet
46034,39828,reply
46035,39829,retweet
46036,39830,reply
46037,39831,retweet
46038,39834,retweet
46039,39836,retweet
46040,39836,retweet
46041,39836,reply
46042,39837,reply
46043,39838,reply
46044,39839,reply
46045,39840,retweet
46046,39840,reply
46047,39841,reply
46048,39843,retweet
46049,39843,retweet
46050,39845,retweet
46051,39845,retweet
46052,39847,retweet
46053,39847,retweet
46054,39848,retweet
46055,39848,reply
46056,39848,retweet
46057,39849,reply
46058,39849,retweet
46059,39850,reply
46060,39852,retweet
46061,39853,retweet
46062,39853,retweet
46063,39853,retweet
46064,39854,reply
46065,39855,retweet
46066,39857,retweet
46067,39858,reply
46068,39859,retweet
46069,39860,reply
46070,39860,retweet
46071,39861,retweet
46072,39861,reply
46073,39862,retweet
46074,39862,retweet
46075,39862,reply
46076,39862,retweet
46077,39862,retweet
46078,39863,reply
46079,39863,retweet
46080,39863,reply
46081,39863,retweet
46082,39865,retweet
46083,39865,retweet
46084,39866,retweet
46085,39867,retweet
46086,39867,retweet
46087,39867,retweet
46088,39868,retweet
46089,39869,retweet
46090,39870,retweet
46091,39870,retweet
46092,39870,reply
46093,39871,reply
46094,39871,retweet
46095,39873,retweet
46096,39874,retweet
46097,39874,retweet
46098,39874,retweet
46099,39875,retweet
46100,39875,reply
46101,39876,retweet
46102,39877,reply
46103,39877,reply
46104,39879,retweet
46105,39880,retweet
46106,39880,retweet
46107,39881,retweet
